platform,brand,type,followers_count,hashtag_count,mention_count,caption_len_words,caption_len_chars,sentiment_polarity,sentiment_subjectivity,post_hour,post_dayofweek,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,caption,high_engagement_label,split
tiktok,nolimit_srilanka,Video,71970,0,0,12,76,-0.1,0.8,7,6,1,0.9659258262890684,-0.2588190451025207,-0.78183148246803,0.6234898018587333,"Redefine everyday comfort with MBRK Polo T-Shirts, priced at Rs. 3,990 only.",0,train
facebook,lovekellyfelder,Sidecar,87282,3,0,17,131,0.0,0.0,14,4,0,-0.4999999999999997,-0.8660254037844387,-0.433883739117558,-0.900968867902419,"Presenting the Holiday Wishlist with Kelly Felder ✨
Curated looks for every festive moment

#luxury #kellyfelder #festivecollection",1,train
instagram,nolimit_srilanka,Sidecar,71970,2,0,64,385,0.4666666666666666,0.6666666666666666,17,2,0,-0.9659258262890684,-0.2588190451025207,0.9749279121818238,-0.2225209339563143,"“Cosmic Grunge” collection is out! For the girls who love to dress cute.

Prices start at LKR 1,990 

Available at selected NOLIMIT stores and online at www.nolimit.lk
Colombo City Centre | Kandy | Kegalle | Kurunegala | Maharagama | Mount Lavinia | One Galle Face | Negombo 424 | Negombo 456 | Nugegoda | Panadura | Wellawatta Image | Wattala | Kalagedihena 
#nolimit #nolimitsrilanka",0,train
instagram,mooseclothingco,Sidecar,26751,0,0,11,82,0.2142857142857143,0.2714285714285715,9,2,0,0.7071067811865477,-0.7071067811865475,0.9749279121818238,-0.2225209339563143,"Newest Printed T-shirt collection now available online! Show now.

Limited Edition",0,train
instagram,odel.official,Sidecar,92512,3,0,46,321,0.34375,0.4375,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"Celebrate the season with LUV SL ✨

Rooted in Sri Lankan style, this festive collection blends island-inspired colours, rich textures, and effortless silhouettes — crafted for moments that feel warm, joyful, and beautifully local. 
Available at selected ODEL stores and LUV SL outlets.

#LUVSL #SriLankanStyle #IslandSoul",0,train
instagram,odel.official,Image,92512,2,0,46,292,0.2583333333333334,0.5583333333333333,11,5,1,0.258819045102521,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,"Built for the days that matter.
GIORDANO’s latest collection delivers versatile essentials designed to move with you — from work to weekend. ️✨

Available at ODEL Alexandra Place, ODEL One Galle Face Mall, ODEL Havelock City Mall, The Galeria, and other selected ODEL stores.

#Galleria #ODEL",0,train
facebook,odel.official,Sidecar,92512,3,0,89,469,0.0041666666666666,0.5,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.900968867902419,"Style That Speaks Before You Do. ✨

Discover the newest David Jones edit, crafted to bring warmth, vibrance, and a little colourful flair to your everyday look.

Available at :
• ODEL – One Galle Face Mall 
• ODEL – Alexandra Place 
• ODEL – Havelock City Mall 
• ODEL – Kandy City Centre 
• ODEL – Negombo 
• ODEL – Mall Kandy 
• ODEL – Kurunegala 
• ODEL – Mount Lavinia 
• ODEL – Panadura 
• BAG & SHOE POP UP – Havelock City Mall

#ODEL #DavidJones #SriLankaFashion",0,test
tiktok,odel.official,Image,92512,4,0,76,493,0.2366666666666667,0.3733333333333334,4,2,0,0.8660254037844385,0.5000000000000001,0.9749279121818238,-0.2225209339563143,"Built for Every Journey, Now 20% Less ✈️

Upgrade your travel essentials with 20% OFF on Samsonite luggage — designed for durability, comfort, and journeys that move with you.
From business trips to long getaways, this is the perfect time to invest in a reliable travel companion.

 07 – 31 January 2026
 Available at Level 2, Havelock City Mall, ODEL Alexandra Place, One Galle Face Mall & Bandaranaike International Airport

T&Cs apply

#Samsonite #TravelSmart #TravelEssentials #LuggageLove",0,train
tiktok,lovekellyfelder,Sidecar,87282,0,0,8,51,0.6,1.0,2,3,0,0.4999999999999999,0.8660254037844386,0.4338837391175582,-0.900968867902419,"Nocturne: The Nightfall
Designed to own the night. ",0,train
tiktok,nolimit_srilanka,Video,71970,0,0,54,333,0.3666666666666667,0.5666666666666667,10,3,0,0.4999999999999999,-0.8660254037844386,0.4338837391175582,-0.900968867902419,"Enjoy 33% OFF on all Blue Tagged Products at NOLIMIT. 

That means incredible savings on selected Men’s Wear, Women’s Wear, and Kids’ Wear — from everyday essentials to your favourite trendy picks, all waiting for you in-store. ✨

Available at all NOLIMIT stores. 

 Hurry — offer valid till stock lasts!

Terms and Conditions apply.",0,train
tiktok,nolimit_srilanka,Sidecar,71970,0,0,51,292,0.1666666666666667,0.4666666666666666,3,0,0,0.7071067811865476,0.7071067811865477,0.0,1.0,"Get up to 25% OFF on ALL PRODUCTS with selected Credit & Debit Cards when you shop at NOLIMIT - Jaffna!

 Offers valid from 6th to 12th January 2026

 Exclusively available only at our Jaffna Store. 

Discount applies to ALL PRODUCTS.

Refer to the post for bank-wise offer details.
T&C apply",0,train
tiktok,yourmoosestory,Video,469552,7,2,64,402,0.4699999999999999,0.52,11,4,0,0.258819045102521,-0.9659258262890684,-0.433883739117558,-0.900968867902419," It’s time for Selfie Day - and we want to see YOU in Moose!
Show us how you style your fit.

✅ Wear your Moose Clothing outfit
✅ Snap a selfie
✅ Post on Instagram
✅ Tag @mooseclothingco or @yourmoosestory

We’re reposting the best ones all day long 
Let’s make this the most stylish selfie feed yet.

#mooseclothingcompany #ownyourstory #perfectfit #wearmoose #yourmoosestory #selfieday #styledbymoose",0,test
instagram,odel.official,Sidecar,92512,3,0,42,303,0.0892857142857142,0.3928571428571428,11,0,0,0.258819045102521,-0.9659258262890684,0.0,1.0,"Timeless Classics, Perfected for Kids ✨

The US Polo Kids collection brings together timeless design and all-day comfort for young ones. Crafted with quality fabrics and refined details, each piece offers effortless style for everyday wear and special moments 

#USPOLOKids #ClassicKidswear #PremiumKids",0,train
instagram,eightypercentplanet,Video,71377,2,0,13,92,0.0,0.0,8,4,0,0.8660254037844387,-0.4999999999999997,-0.433883739117558,-0.900968867902419,"What’s your obsession? 
Me: comfort that moves with me 
.
.
#eightypercent #sustainablestyle",1,train
instagram,odel.official,Image,92512,4,0,40,291,0.2380952380952381,0.5619047619047619,13,2,0,-0.2588190451025208,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"Your Weekly Fit, Planned ✔️

From early morning lectures to busy weekdays, this look blends comfort and everyday style perfectly. A clean, versatile outfit designed to keep you feeling confident and comfortable throughout your day. ️✨

#WeeklyPlanner #EverydayStyle #CasualWear #DailyOutfits",0,train
instagram,lovekellyfelder,Video,87282,3,0,28,196,0.0111111111111111,0.2444444444444445,14,3,0,-0.4999999999999997,-0.8660254037844387,0.4338837391175582,-0.900968867902419,"A composed exploration of tone and form.
Kelly Felder presents modern heels in nude, beige, brown, and black designed for considered dressing and lasting relevance.

#kellyfelder #luxury #footwear",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,27,170,0.0,0.0,8,5,1,0.8660254037844387,-0.4999999999999997,-0.9749279121818236,-0.2225209339563146,"Redvers Buller -  Premium Menswear✨

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",1,train
facebook,lovekellyfelder,Sidecar,87282,2,0,5,39,0.0,0.0,4,2,0,0.8660254037844385,0.5000000000000001,0.9749279121818238,-0.2225209339563143,"Sealed in style.

#Nocturn #kellyfelder",0,train
facebook,odel.official,Sidecar,92512,7,0,45,317,0.3787878787878787,0.6515151515151515,10,2,0,0.4999999999999999,-0.8660254037844386,0.9749279121818238,-0.2225209339563143,"Twirl into the season in style.
✨ From sparkling bags to elegant festive footwear — heels and more made for every Christmas moment ✨
Discover the new CHARLES & KEITH collection at Level 1, One Galle Face Mall 

#CharlesAndKeith #FestiveFeminine #HolidayHeels #ChristmasStyle #OneGalleFace #PartyReady #FeminineFashion",0,train
instagram,odel.official,Video,92512,2,0,74,465,0.3544642857142857,0.5904761904761905,4,6,1,0.8660254037844385,0.5000000000000001,-0.78183148246803,0.6234898018587333,"✨ Santa’s Gift Stop at The Toy Store 

This Christmas weekend, Santa makes a special visit to The Toy Store, bringing smiles and special gifts for little ones. Step into Santa’s favourite store and enjoy the festive atmosphere while discovering wonderful toys and seasonal surprises.

Visit The Toy Store, Level 4, One Galle Face Mall, during the weekend and make it a joyful Christmas moment for the whole family ❤️

T&Cs apply.
#ChristmasAtTheToyStore #SantaGifts",0,test
instagram,odel.official,Video,92512,7,0,35,295,0.3,0.5444444444444444,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"Quiet confidence. Timeless ease. ✨
The latest GIORDANO collection blends refined comfort with effortless style — made for every day, everywhere.
Available at selected ODEL Stores & Galleria. 

#Giordano #EverydayElegance #TimelessStyle #EffortlessWear #ODELFashion #GalleriaStyle #ModernClassics",0,train
instagram,odel.official,Image,92512,3,0,35,208,0.0,0.0,8,5,1,0.8660254037844387,-0.4999999999999997,-0.9749279121818236,-0.2225209339563146,"Leave your mark this festive season with a gift of distinction from Creed: hand-crafted with care and finished with intent. ️✨

Shop now at ODEL Beauty Dept L1, One Galle Face Mall

#fragrances  #ODEL #Beauty",0,test
instagram,lovekellyfelder,Sidecar,87282,4,0,32,224,0.3875,0.575,11,4,0,0.258819045102521,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"Kelly Felder Jeans - The Original Fit

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderjeans",1,train
tiktok,nolimit_srilanka,Sidecar,71970,3,0,64,409,0.1888888888888889,0.6333333333333333,8,4,0,0.8660254037844387,-0.4999999999999997,-0.433883739117558,-0.900968867902419,"""Exotic Serenity"", a collection of relaxed fits, subtle details, and colors inspired by nature.

Prices start at LKR 1,190.
Available at selected NOLIMIT stores and online.

Borella | Colombo City Centre | Kalagedihena | Kandy | Kandy City Centre | Kurunegala | Maharagama | Negombo 424 | Nugegoda | One Galle Face | Panadura | Ratnapura | Wellawatta Image | Wattala

#nolimit #nolimitsrilanka #ExoticSerenity",1,train
instagram,mooseclothingco,Image,26751,0,0,7,57,-0.2,0.6,5,3,0,0.9659258262890684,0.2588190451025208,0.4338837391175582,-0.900968867902419,Engineered for everyday support and all-day confidence‍♂️,0,train
facebook,nolimit_srilanka,Video,71970,0,0,9,57,0.0,0.0,4,2,0,0.8660254037844385,0.5000000000000001,0.9749279121818238,-0.2225209339563143,Celebrate Deepavali in style with Ethnic Muse by NOLIMIT!,0,train
instagram,mooseclothingco,Video,26751,4,0,48,340,0.175,0.425,6,0,0,1.0,6.123233995736766e-17,0.0,1.0,"In every workspace, there’s more than just work - there’s personality, connection and confidence. From sunrise meetings to coffee break laughs, Moose brings effortless style to your everyday.

Moose - made for real people, real stories.

#mooseclothingcompany #ownyourstory #moosemoments #everydaystyle

Shop Online - Sri Lanka  LINK IN BIO",1,train
instagram,officialslc,Video,33838,4,0,32,215,0.2388888888888888,0.4611111111111111,13,4,0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"Innovation Meets Heritage in the latest ‘Team Kit’

⚪Test Jersey – Timeless White, Modern Edge
ODI Jersey – Retro Spirit, Modern Power
T20I Jersey – Bold, Fast, Fearless

#SriLankaCricket #LionsRoar #NewKit #Cricket",1,train
instagram,lovekellyfelder,Video,87282,1,0,8,54,0.0,0.0,7,6,1,0.9659258262890684,-0.2588190451025207,-0.78183148246803,0.6234898018587333,"For the woman who carries elegance ✨

#lovekrllyfelder",0,train
facebook,lovekellyfelder,Sidecar,87282,4,0,29,199,0.0,0.0,10,2,0,0.4999999999999999,-0.8660254037844386,0.9749279121818238,-0.2225209339563143,"The Midnight Couture ✨

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #Eveningwear #luxurylifestyle",0,train
facebook,mooseclothingco,Video,26751,7,0,39,280,0.0,0.75,22,6,1,-0.5000000000000003,0.8660254037844383,-0.78183148246803,0.6234898018587333,"අප්‍රේල් මස 14 වැනි සඳුදා පූර්වභාග 04.04ට තඹ වර්ණ වස්ත්‍රාභරණයෙන් සැරසී දකුණු දිශාව බලා ළිප් බැඳ ගිනි මොළවා කිරිබතක් ද කැවිලි වර්ගයක් ද දී කිරි සහ විලඳ ද පිළියෙල කර ගැනීම මැනවි. 

#Mooseclothingcompany #PefectFit #ගැම්මටFashion #moose #Awurudu #sinhalaandtamilnewyear #traditional",0,train
instagram,nolimit_srilanka,Sidecar,71970,0,0,45,264,0.2681818181818182,0.4272727272727272,3,2,0,0.7071067811865476,0.7071067811865477,0.9749279121818238,-0.2225209339563143,"Explore our new “Portofino” looks for Men

Prices start at LKR 4,990

Available at selected NOLIMIT stores and online at www.nolimit.lk 

Colombo City Centre | Wattala | Wellawatte Image | Kandy City Centre | Mount Lavinia | Negombo 424 | One Galle Face | Panadura",1,train
tiktok,nolimit_srilanka,Sidecar,71970,3,0,23,184,0.4,0.4,4,2,0,0.8660254037844385,0.5000000000000001,0.9749279121818238,-0.2225209339563143,"Homeward. Holiday Collection 25'
Where Every Journey Finds Its Place.

Prices start at LKR 2,990.

Available at selected NOLIMIT stores.

#NOLIMIT #NOLIMITSriLanka #HolidayCollection25",0,train
instagram,odel.official,Video,92512,2,0,55,387,0.1838383838383838,0.4035353535353535,9,6,1,0.7071067811865477,-0.7071067811865475,-0.78183148246803,0.6234898018587333,"The new Levi’s collection arrives with timeless denim and modern fits. 

Discover thoughtfully designed styles that combine comfort, durability, and classic appeal, created for effortless everyday wear.

Available at Levi’s Exclusive Brand Stores (L1, One Galle Face Mall and L1, Havelock City Mall), Galleria Store (Havelock Rd, Col 05), and selected ODEL stores.

#NewCollection #Levis",0,train
tiktok,huf.and.dee,Sidecar,37046,0,0,5,32,0.0,0.0,3,1,0,0.7071067811865476,0.7071067811865477,0.7818314824680299,0.6234898018587335,Understated? Never heard of her.,1,train
instagram,lovekellyfelder,Sidecar,87282,4,0,37,262,0.8,1.0,7,1,0,0.9659258262890684,-0.2588190451025207,0.7818314824680299,0.6234898018587335,"Midnight Couture - Refined glamour and luxurious textures for unforgettable nights. ✨

In Stores Now: Colombo 03 | Nugegoda | Colombo City Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227

#kellyfelder #Premium #Eveningwear #luxurylifestyle",1,train
instagram,nolimit_srilanka,Sidecar,71970,0,0,56,327,0.3833333333333333,0.7666666666666666,13,2,0,-0.2588190451025208,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"Step into the Holiday Season with our latest “Surreal Elegance” Collection.

Prices start at LKR 2,490.

Available at selected NOLIMIT stores.
Borella | Colombo City Centre | Wattala | Wellawatte Image | Kandy | Kandy City Centre | Kurunegala | Maharagama | Mount Lavinia | Negombo 424 | Negombo 456 | One Galle Face | Panadura",0,test
facebook,odel.official,Video,92512,3,0,41,256,0.0,0.0,4,5,1,0.8660254037844385,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,"️✨ 12.12 called… and it brought DISCOUNTS.

The 12.12 Weekend Sale is ON!
 12–14 December
 Up to 40% OFF on full-priced styles at ODEL, Softlogic Branded Apparel stores & ODEL Brand Outlets

Your weekend plans Officially sorted . 

#ODEL #weekendsale #sale",0,train
instagram,nolimit_srilanka,Video,71970,0,0,4,33,0.2166666666666666,0.5452380952380952,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,Simple looks. Strong impressions.,0,train
instagram,mooseclothingco,Sidecar,26751,6,0,9,109,0.0,0.0,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818238,-0.2225209339563143,"නැකැත් සීට්ටුව 2025

#Mooseclothingcompany #PefectFit #ගැම්මටFashion #Awurudu #sinhalaandtamilnewyear #nekath",1,train
instagram,odel.official,Sidecar,92512,3,0,40,287,0.2833333333333333,0.6833333333333333,8,1,0,0.8660254037844387,-0.4999999999999997,0.7818314824680299,0.6234898018587335,"Easy Fits. Everyday Comfort. ✨

Designed for laid-back days and effortless styling, the latest menswear from WYOS focuses on relaxed silhouettes, breathable fabrics, and comfort-first design. ✨

Available at selected ODEL stores and LUV SL outlets ️✨

#WYOS #WYOSMenswear #CasualMenswear",0,train
instagram,nolimit_srilanka,Sidecar,71970,3,0,78,453,0.0531249999999999,0.6666666666666666,4,0,0,0.8660254037844385,0.5000000000000001,0.0,1.0,"Comfy and casual fits — shop the latest picks for your little one.

Prices start at LKR 1,490.

Available at selected NOLIMIT stores:
Borella | Colombo City Centre | Dehiwala Ladies | Hyde Park | Kalagedihena | Kandy | Kandy City Centre | Kegalle | Kurunegala | Maharagama | Mount Lavinia | Negombo NOLIMIT | Nugegoda | One Galle Face | Panadura | Rathmalana | Rathnapura | Wellawatta Image | Wattala | 7th Mile Post

#nolimit #nolimitsrilanka #kidswear",0,train
facebook,mooseclothingco,Image,26751,2,0,7,61,-0.2,0.75,11,3,0,0.258819045102521,-0.9659258262890684,0.4338837391175582,-0.900968867902419,"Who's feeling cozy out there? 

#Mooseclothingcompany #hoodie",0,train
tiktok,lovekellyfelder,Sidecar,87282,4,0,32,224,0.3875,0.575,4,4,0,0.8660254037844385,0.5000000000000001,-0.433883739117558,-0.900968867902419,"Kelly Felder Jeans - The Original Fit

In-Stores Now : Colombo 03 | Nugegoda | Colombo City
Centre : Level 2 | Wattala
HOTLINE | 0717255255
WHATSAPP |+94774226227
#Premium #KFAngelLifeStyle #LuxuryLifestyle #kellyfelderjeans",1,train
tiktok,mooseclothingco,Video,26751,3,0,124,760,0.1981447124304268,0.5217068645640074,10,0,0,0.4999999999999999,-0.8660254037844386,0.0,1.0,"Step into a new journey with the Experience Colombo Passport, a celebration of exploration, culture, and curated experiences across the city. Every stop you make adds a new memory to your passport and unlocks special privileges along the way.

From 18–22 November, we invite all passport holders to visit our store at One Galle Face Mall – Level 4. Bring your passport to get it officially stamped and enjoy an exclusive 10% discount on your purchase during this period. This offer is specially curated to give Experience Colombo Passport guests something extra to look forward to when they walk through our doors.

As you explore the city, make our store one of your key destinations. We look forward to welcoming you!

#mooseclothingcompany #perfectfit #mbfw",0,train
instagram,nolimit_srilanka,Video,71970,0,0,54,333,0.3666666666666667,0.5666666666666667,10,3,0,0.4999999999999999,-0.8660254037844386,0.4338837391175582,-0.900968867902419,"Enjoy 33% OFF on all Blue Tagged Products at NOLIMIT. 

That means incredible savings on selected Men’s Wear, Women’s Wear, and Kids’ Wear — from everyday essentials to your favourite trendy picks, all waiting for you in-store. ✨

Available at all NOLIMIT stores. 

 Hurry — offer valid till stock lasts!

Terms and Conditions apply.",0,test
instagram,mooseclothingco,Image,26751,4,0,15,120,-0.0063973063973064,0.2894781144781145,3,3,0,0.7071067811865476,0.7071067811865477,0.4338837391175582,-0.900968867902419,"New city but same Moose energy  Any guesses? Comment down below. 

#mooseclothingcompany #perfectfit #location #newstore",1,test
instagram,odel.official,Sidecar,92512,4,0,47,336,0.1333333333333333,0.4333333333333333,11,6,1,0.258819045102521,-0.9659258262890684,-0.78183148246803,0.6234898018587333,"Timeless Style, Modern Finish 
Discover Burberry sunglasses, where refined design meets timeless style—crafted to elevate everyday looks.

 Available at
One Galle Face Mall | Alexandra Place | Havelock City Mall
Armani Exchange, Level 1 – One Galle Face Mall | ODEL Mall Kandy

#Burberry #BurberryEyewear #SunglassesStyle #LuxuryEyewear",0,train
instagram,odel.official,Sidecar,92512,5,0,38,249,0.2875,0.4785714285714286,7,3,0,0.9659258262890684,-0.2588190451025207,0.4338837391175582,-0.900968867902419,"Little friends made for big hugs. 
Meet LUV SL’s animal-shaped soft toys — perfect for gifting smiles, cuddles, and a whole lot of love.

Available at LUV SL Stores and Selected ODEL Stores 

#LUVSL #SoftToyLove #CuteGifts #LittleJoy #GiftingMoments",0,test
instagram,nolimit_srilanka,Sidecar,71970,3,0,21,158,0.2852272727272727,0.4272727272727272,6,5,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,"Versatility with style, check out the new Handbags in-store! 

Priced at LKR 9,990.
Available at all NOLIMIT stores.

#nolimit #nolimitsrilanka #ladieshandbag",1,train
tiktok,odel.official,Video,92512,3,0,36,254,0.4571428571428572,0.5357142857142857,10,3,0,0.4999999999999999,-0.8660254037844386,0.4338837391175582,-0.900968867902419,"More You Buy. More You Save. ️

Turn every purchase into bigger savings with our Shop More, Save More offer and enjoy great value across your favourite picks at Softlogic Branded Stores. ✨

#ShopMoreSaveMore #SoftlogicBrandedStores #MoreYouBuyMoreYouSave",0,train
tiktok,nolimit_srilanka,Sidecar,71970,0,0,8,49,0.0,0.0,11,4,0,0.258819045102521,-0.9659258262890684,-0.433883739117558,-0.900968867902419,"Christmas Gifting Ideas 
Prices start at LKR 250.",0,test
facebook,lovekellyfelder,Sidecar,87282,3,0,17,131,0.0,0.0,14,4,0,-0.4999999999999997,-0.8660254037844387,-0.433883739117558,-0.900968867902419,"Presenting the Holiday Wishlist with Kelly Felder ✨
Curated looks for every festive moment

#luxury #kellyfelder #festivecollection",1,test
instagram,lovekellyfelder,Sidecar,87282,1,0,10,71,0.1625,0.2166666666666667,14,2,0,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.2225209339563143,Throwing it back to our very first cup together ☕#kellyfeldercoffeeclub,1,train
instagram,mooseclothingco,Video,26751,6,0,54,397,0.1363636363636364,0.4545454545454545,10,4,0,0.4999999999999999,-0.8660254037844386,-0.433883739117558,-0.900968867902419,"The Moose Store at One Galle Face is looking fresher than ever!

Explore all-new collections - from Ladieswear to Cricket Merch, 990 Essentials Crewnecks, New Polos, Back-Print Oversized Tees, and Cargo Fits.

Step in. Discover your story.

 Visit us at 39/40/50, Level 4, One Galle Face Mall, Colombo

#mooseclothingcompany #ownyourstory #onegalleface #onegallefacemall #shopnow #seasonalshopping",1,train
instagram,odel.official,Sidecar,92512,7,0,38,279,0.45,0.5,3,5,1,0.7071067811865476,0.7071067811865477,-0.9749279121818236,-0.2225209339563146,"Handcrafted with love, each stitch tells a story ✨
LUV SL crochet ornaments bring charm and warmth to your Christmas décor 
Available at LUV SL and selected ODEL stores ✨

#LUVSL #ChristmasOrnaments #HandcraftedWithLove #FestiveDecor #HolidayCharm #ODELChristmas #CozyChristmas ✨",0,train
instagram,mooseclothingco,Video,26751,0,0,19,109,0.0,0.3,11,2,0,0.258819045102521,-0.9659258262890684,0.9749279121818238,-0.2225209339563143,"Yes, it’s an essential. It’s the Moose Essential Tee after all ! 

Shop now online and leading retail outlets",1,train
instagram,odel.official,Sidecar,92512,2,0,38,260,0.2916666666666667,0.45,3,3,0,0.7071067811865476,0.7071067811865477,0.4338837391175582,-0.900968867902419,"Modern Lines & Global Styles. ✨

The latest MANGO collection brings clean silhouettes, elevated essentials, and contemporary design for a confident, modern wardrobe. 

Available at Level 1, One Galle Face Mall and ODEL Alexandra Place ✨️

#MANGO #NewCollection",0,train
instagram,odel.official,Sidecar,92512,2,0,48,307,0.231060606060606,0.622979797979798,6,0,0,1.0,6.123233995736766e-17,0.0,1.0,"Easy style, everyday confidence ✨
The new Jack & Jones collection brings fresh casuals with clean cuts, cool textures, and that signature understated edge.
Made for days when you want comfort without compromising style.
Now at ODEL Alexandra Place and ODEL One Galle Face Mall. ️

#Jack&Jones #NewCollection",0,train
instagram,nolimit_srilanka,Sidecar,71970,3,0,47,321,0.45,0.65,4,4,0,0.8660254037844385,0.5000000000000001,-0.433883739117558,-0.900968867902419,"Style that shines this Deepavali ✨
Embrace colour, comfort, and connection with our latest festive arrivals.

Available at selected NOLIMIT stores. 

Kurunegala | Kandy | Rathnapura | Panadura | Negombo 456 | Wellawatta Image | Wattala | Mount Lavinia | Hyde Park | Kalagedihena 

#NOLIMIT #NOLIMITSriLanka #Deepavali2025",1,train
tiktok,mooseclothingco,Video,26751,7,0,18,151,0.625,0.5,2,5,1,0.4999999999999999,0.8660254037844386,-0.9749279121818236,-0.2225209339563146,"Just 3 more days for the ICC Women's T20 World Cup!

#mooseclothingcompany #ownyourstory #srilankacricket #jersey #cricketmerch #slw #womenscricketteam",0,train
instagram,lovekellyfelder,Video,87282,2,0,15,94,-0.0777777777777777,0.1444444444444445,7,6,1,0.9659258262890684,-0.2588190451025207,-0.78183148246803,0.6234898018587333,"Brushes  down, glasses up and yes, the next one’s already on the way 
#WingsAndWine #2Ontheway",0,train
tiktok,scyllazelus,Sidecar,62596,1,0,15,122,0.4,0.4,7,2,0,0.9659258262890684,-0.2588190451025207,0.9749279121818238,-0.2225209339563143,"HotDrop Basics: Premium x Y2K Collection 

Now available online & in-stores. 
Shop now: www.scyllazelus.com 

#scyllazelus",1,train
instagram,lovekellyfelder,Video,87282,1,0,8,52,0.7,0.6000000000000001,12,1,0,1.2246467991473532e-16,-1.0,0.7818314824680299,0.6234898018587335,"Just looking, but it looks too good #lovekellyfelder",1,train
instagram,nolimit_srilanka,Video,71970,0,0,16,76,0.56875,0.5750000000000001,13,0,0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,"Why would you miss a good deal?
Check out our pinned post for the full info!",0,test
instagram,mooseclothingco,Image,26751,0,0,14,71,0.162987012987013,0.4494805194805195,6,1,0,1.0,6.123233995736766e-17,0.7818314824680299,0.6234898018587335,"Light as air, cool as the breeze.

LIMITED EDITION | BREEZE SHORT | NEW",0,train
instagram,odel.official,Video,92512,2,0,36,217,0.4625,0.825,10,1,0,0.4999999999999999,-0.8660254037844386,0.7818314824680299,0.6234898018587335,"Elegance with a hint of allure ✨

Explore beautifully crafted bras and panties designed to shape, support, and make you feel amazing — only at the ODEL Lingerie section.

Available at all ODEL Stores.

#ODEL #Lingerie",0,test
instagram,odel.official,Sidecar,92512,5,0,38,249,0.2875,0.4785714285714286,7,3,0,0.9659258262890684,-0.2588190451025207,0.4338837391175582,-0.900968867902419,"Little friends made for big hugs. 
Meet LUV SL’s animal-shaped soft toys — perfect for gifting smiles, cuddles, and a whole lot of love.

Available at LUV SL Stores and Selected ODEL Stores 

#LUVSL #SoftToyLove #CuteGifts #LittleJoy #GiftingMoments",0,train
instagram,lovekellyfelder,Sidecar,87282,4,0,27,168,0.0,0.0,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818238,-0.2225209339563143,"Premium Polo - Legacy Collection✨

In stores now : Kelly Felder Col 03 | Nugegoda | Colombo City Centre, Level 02 | Wattala
#Premium #Exclusive #RedversBuller #menswear",1,test
tiktok,mooseclothingco,Image,26751,0,0,0,0,0.0,0.0,10,1,0,0.4999999999999999,-0.8660254037844386,0.7818314824680299,0.6234898018587335,,0,train
instagram,mooseclothingco,Image,26751,6,0,22,200,0.0,0.75,21,6,1,-0.7071067811865477,0.7071067811865474,-0.78183148246803,0.6234898018587333,"ලැබුවාවූ සිංහල හා හින්දු අලුත් අවුරුද්ද ලක්වාසී ඔබ සැමට වර්ණවත් හැඟුම් පුබුදන සුබ අලුත් අවුරුද්දක් වේවා! 

#Mooseclothingcompany #PefectFit #ගැම්මටFashion #Awurudu #sinhalaandtamilnewyear #traditional",0,train
facebook,mooseclothingco,Sidecar,26751,5,0,99,725,0.2916666666666667,0.3625,15,1,0,-0.7071067811865471,-0.707106781186548,0.7818314824680299,0.6234898018587335,"At Moose Clothing Company, we had the privilege of celebrating International Women’s Day with an engaging and empowering session. It was an honor to host Shashini Siriwardana  a distinguished businesswoman, PR consultant, singer and a dancer who shared her insights and experiences with us.

This year’s theme, Accelerating Action, reminds us of the importance of progress, equality, and support for one another. Through meaningful discussions and interactive activities, we came together to appreciate and uplift the remarkable women in our workplace and beyond.

Here’s to fostering a future of inclusivity, empowerment, and impactful change! 

#Mooseclothingcompany #WomensDay #AccelerateAction #MooseClothing #empowerment",1,train
